area_name,area_code,population_max,population_max_0,population_max_1,population_max_2,population_max_3,population_max_4,population_max_5,population_max_6,population_max_7,population_max_8,population_max_9,population_max_10,population_man_max,population_man_0,population_man_1,population_man_2,population_man_3,population_man_4,population_man_5,population_man_6,population_man_7,population_man_8,population_man_9,population_man_10,population_woman_max,population_woman_0,population_woman_1,population_woman_2,population_woman_3,population_woman_4,population_woman_5,population_woman_6,population_woman_7,population_woman_8,population_woman_9,population_woman_10
전라남도 신안군 흑산면대둔도출장소,4691036800,306,11,18,23,22,40,60,63,43,18,8,0,181,3,9,16,14,30,45,37,23,3,1,0,125,8,9,7,8,10,15,26,20,15,7,0
전라남도 신안군 하의면,4691037000,1699,60,102,103,107,190,306,327,285,195,24,0,910,28,55,64,59,124,198,182,140,56,4,0,789,32,47,39,48,66,108,145,145,139,20,0
전라남도 신안군 신의면,4691038000,1529,63,105,130,121,199,274,285,211,126,13,2,827,28,53,77,70,132,169,161,101,31,4,1,702,35,52,53,51,67,105,124,110,95,9,1
전라남도 신안군 장산면,4691039000,1529,71,68,62,95,152,230,344,282,197,26,2,811,36,29,40,61,101,159,184,133,63,4,1,718,35,39,22,34,51,71,160,149,134,22,1
전라남도 신안군 안좌면,4691040000,2744,110,97,208,174,217,447,589,474,364,63,1,1428,54,55,127,98,143,280,331,213,111,15,1,1316,56,42,81,76,74,167,258,261,253,48,0
전라남도 신안군 안좌면자라출장소,4691040500,281,16,8,20,27,25,44,65,45,28,3,0,152,8,6,13,16,16,24,36,25,6,2,0,129,8,2,7,11,9,20,29,20,22,1,0
전라남도 신안군 팔금면,4691041000,968,19,28,44,54,78,150,222,204,148,21,0,485,9,16,34,33,53,81,123,93,40,3,0,483,10,12,10,21,25,69,99,111,108,18,0
전라남도 신안군 암태면,4691042000,1995,88,70,111,110,172,358,448,335,271,32,0,1043,45,43,68,66,112,208,254,154,82,11,0,952,43,27,43,44,60,150,194,181,189,21,0
경상북도  ,4700000000,2627468,179383,222205,276881,280402,377057,454422,432158,243700,140516,20133,611,1324021,92373,116629,156877,150083,196373,235707,215472,109852,46459,4116,80,1303447,87010,105576,120004,130319,180684,218715,216686,133848,94057,16017,531
경상북도 포항시 ,4711000000,503388,37449,46215,56565,57613,76644,89077,82790,38337,16325,2305,68,255032,19410,24224,32637,30761,38696,44789,40525,18097,5468,415,10,248356,18039,21991,23928,26852,37948,44288,42265,20240,10857,1890,58
경상북도 포항시 남구 ,4711100000,230644,16442,20950,26560,25888,35499,40870,38363,17903,7179,952,38,119349,8494,11004,15850,14141,18468,21295,18945,8584,2405,157,6,111295,7948,9946,10710,11747,17031,19575,19418,9319,4774,795,32
경상북도 포항시 남구 구룡포읍,4711125000,7354,124,241,397,421,708,1325,2003,1300,744,89,2,3714,59,139,246,237,443,769,1015,541,248,17,0,3640,65,102,151,184,265,556,988,759,496,72,2
경상북도 포항시 남구 연일읍,4711125300,30298,2188,3583,3482,2872,5014,5986,4568,1801,720,80,4,15441,1144,1864,2012,1472,2439,3045,2307,918,228,11,1,14857,1044,1719,1470,1400,2575,2941,2261,883,492,69,3
경상북도 포항시 남구 오천읍,4711125600,56081,5374,5887,6856,7922,10478,8744,6822,2654,1189,147,8,29996,2755,3123,4169,4381,5702,4718,3494,1238,383,32,1,26085,2619,2764,2687,3541,4776,4026,3328,1416,806,115,7
경상북도 포항시 남구 대송면,4711131000,3391,60,128,246,233,295,644,970,532,235,46,2,1760,27,65,155,139,181,352,516,258,64,3,0,1631,33,63,91,94,114,292,454,274,171,43,2
경상북도 포항시 남구 동해면,4711132000,9713,498,755,917,923,1203,1794,1890,1129,527,74,3,4894,255,381,518,511,649,926,958,503,175,18,0,4819,243,374,399,412,554,868,932,626,352,56,3
경상북도 포항시 남구 장기면,4711133000,4050,62,119,179,183,289,683,1016,801,617,97,4,1969,36,50,112,105,179,393,505,368,203,18,0,2081,26,69,67,78,110,290,511,433,414,79,4
경상북도 포항시 남구 호미곶면,4711135000,1863,29,65,99,76,180,315,455,377,230,37,0,923,15,40,64,48,124,180,239,149,63,1,0,940,14,25,35,28,56,135,216,228,167,36,0
경상북도 포항시 남구 상대동,4711152500,24622,1063,1449,3208,2871,3254,4365,5162,2528,640,80,2,12779,565,758,1855,1696,1807,2204,2353,1272,255,14,0,11843,498,691,1353,1175,1447,2161,2809,1256,385,66,2
경상북도 포항시 남구 해도동,4711154500,17159,560,757,1635,1554,2128,3303,4203,2286,667,62,4,8821,293,390,987,938,1228,1691,1912,1113,260,9,0,8338,267,367,648,616,900,1612,2291,1173,407,53,4
경상북도 포항시 남구 송도동,4711155000,12217,387,658,983,955,1382,2183,3190,1756,634,87,2,6105,215,347,545,560,751,1154,1463,822,229,18,1,6112,172,311,438,395,631,1029,1727,934,405,69,1
경상북도 포항시 남구 청림동,4711156000,4768,209,257,667,481,527,802,985,599,211,28,2,2584,104,131,448,283,328,432,487,283,83,3,2,2184,105,126,219,198,199,370,498,316,128,25,0
경상북도 포항시 남구 제철동,4711157000,2994,134,181,751,365,332,501,433,207,83,7,0,1815,79,93,592,246,180,266,222,104,32,1,0,1179,55,88,159,119,152,235,211,103,51,6,0
경상북도 포항시 남구 효곡동,4711158000,30604,3605,3964,3543,3684,5382,5187,3909,990,276,61,3,15584,1835,2115,2101,1729,2504,2604,2038,567,84,6,1,15020,1770,1849,1442,1955,2878,2583,1871,423,192,55,2
경상북도 포항시 남구 대이동,4711159000,25530,2149,2906,3597,3348,4327,5038,2757,943,406,57,2,12964,1112,1508,2046,1796,1953,2561,1436,448,98,6,0,12566,1037,1398,1551,1552,2374,2477,1321,495,308,51,2
경상북도 포항시 북구 ,4711300000,272744,21007,25265,30005,31725,41145,48207,44427,20434,9146,1353,30,135683,10916,13220,16787,16620,20228,23494,21580,9513,3063,258,4,137061,10091,12045,13218,15105,20917,24713,22847,10921,6083,1095,26
경상북도 포항시 북구 흥해읍,4711325000,40897,3707,3637,4146,4884,6218,7121,6331,3006,1601,244,2,20509,1958,1888,2401,2520,3137,3529,3183,1360,492,40,1,20388,1749,1749,1745,2364,3081,3592,3148,1646,1109,204,1
경상북도 포항시 북구 신광면,4711331000,2916,65,82,169,124,219,460,812,516,401,67,1,1451,34,50,107,72,135,236,438,237,136,6,0,1465,31,32,62,52,84,224,374,279,265,61,1
경상북도 포항시 북구 청하면,4711332000,4772,95,203,288,245,433,897,1165,828,529,87,2,2346,48,114,176,142,256,500,572,356,165,17,0,2426,47,89,112,103,177,397,593,472,364,70,2
경상북도 포항시 북구 송라면,4711333000,2475,37,81,148,96,193,439,631,480,313,57,0,1195,15,35,85,64,122,239,314,218,95,8,0,1280,22,46,63,32,71,200,317,262,218,49,0
경상북도 포항시 북구 기계면,4711334000,4967,78,180,292,219,353,884,1305,929,626,101,0,2409,38,82,172,142,211,469,659,421,191,24,0,2558,40,98,120,77,142,415,646,508,435,77,0
경상북도 포항시 북구 죽장면,4711335000,2122,36,54,58,61,118,396,628,407,322,41,1,1058,17,34,42,36,73,229,318,191,109,9,0,1064,19,20,16,25,45,167,310,216,213,32,1
경상북도 포항시 북구 죽장면상옥출장소,4711335500,609,4,18,27,14,35,115,210,111,63,11,1,303,1,8,11,14,20,65,97,60,23,4,0,306,3,10,16,0,15,50,113,51,40,7,1
경상북도 포항시 북구 기북면,4711336000,1304,15,38,52,55,94,208,376,254,180,29,3,640,6,25,30,35,52,120,197,114,53,8,0,664,9,13,22,20,42,88,179,140,127,21,3
경상북도 포항시 북구 중앙동,4711352000,15450,541,784,1583,1699,1922,2639,3330,2006,833,111,2,7596,260,399,861,958,1017,1342,1551,878,310,19,1,7854,281,385,722,741,905,1297,1779,1128,523,92,1
경상북도 포항시 북구 양학동,4711363000,16799,1122,1772,2009,1810,2555,3333,2727,1057,358,55,1,8344,566,952,1170,960,1155,1574,1337,494,126,10,0,8455,556,820,839,850,1400,1759,1390,563,232,45,1
경상북도 포항시 북구 죽도동,4711365500,19909,728,918,2349,2365,2508,3410,4276,2406,828,117,4,9826,379,460,1259,1390,1346,1658,1857,1125,326,25,1,10083,349,458,1090,975,1162,1752,2419,1281,502,92,3
경상북도 포항시 북구 용흥동,4711366500,21921,1300,1910,2333,2096,3192,4034,4258,1960,743,93,2,10712,685,1021,1310,1076,1526,1905,1943,934,287,25,0,11209,615,889,1023,1020,1666,2129,2315,1026,456,68,2
경상북도 포항시 북구 우창동,4711368000,33446,3213,3191,3745,4681,5089,6020,4889,1782,724,108,4,16358,1704,1665,2036,2394,2403,2776,2380,788,195,17,0,17088,1509,1526,1709,2287,2686,3244,2509,994,529,91,4
경상북도 포항시 북구 두호동,4711369000,23037,1589,2332,2817,2476,3281,4586,3863,1488,534,70,1,11398,821,1214,1571,1322,1527,2117,1878,725,204,18,1,11639,768,1118,1246,1154,1754,2469,1985,763,330,52,0
경상북도 포항시 북구 장량동,4711370000,72607,7642,8925,9082,9770,13276,12203,8149,2528,886,140,6,36845,3957,4696,5064,4933,6428,6024,4161,1289,269,24,0,35762,3685,4229,4018,4837,6848,6179,3988,1239,617,116,6
경상북도 포항시 북구 환여동,4711371000,9513,835,1140,907,1130,1659,1462,1477,676,205,22,0,4693,427,577,492,562,820,711,695,323,82,4,0,4820,408,563,415,568,839,751,782,353,123,18,0
경상북도 경주시 ,4713000000,252162,15427,20235,25815,24651,35810,46585,43242,25009,13469,1866,53,126155,7888,10546,14569,13182,18630,24075,21429,11186,4283,362,5,126007,7539,9689,11246,11469,17180,22510,21813,13823,9186,1504,48
경상북도 경주시 감포읍,4713025000,5377,136,220,328,323,578,981,1259,936,531,81,4,2689,74,115,203,182,365,566,619,375,171,18,1,2688,62,105,125,141,213,415,640,561,360,63,3
경상북도 경주시 안강읍,4713025300,24150,1007,1946,2147,1655,3143,4860,4562,2933,1694,196,7,11914,527,990,1203,903,1629,2520,2255,1306,541,39,1,12236,480,956,944,752,1514,2340,2307,1627,1153,157,6
경상북도 경주시 건천읍,4713025600,9260,304,491,674,640,966,1616,2107,1476,875,110,1,4704,158,277,413,390,565,870,1054,668,283,25,1,4556,146,214,261,250,401,746,1053,808,592,85,0
경상북도 경주시 외동읍,4713025900,22138,1349,1190,2107,2682,2981,4424,4057,2047,1116,181,4,11679,695,642,1205,1564,1754,2387,2125,971,306,30,0,10459,654,548,902,1118,1227,2037,1932,1076,810,151,4
경상북도 경주시 문무대왕면,4713031500,4207,198,176,435,442,347,668,855,596,421,65,4,2199,113,110,282,247,219,393,441,268,116,9,1,2008,85,66,153,195,128,275,414,328,305,56,3
경상북도 경주시 양남면,4713032000,6262,258,317,562,486,686,1305,1415,736,416,78,3,3330,126,164,375,291,405,754,715,349,134,17,0,2932,132,153,187,195,281,551,700,387,282,61,3
경상북도 경주시 내남면,4713033000,4705,96,197,270,240,400,858,1156,823,579,85,1,2367,52,98,169,146,230,473,617,389,174,19,0,2338,44,99,101,94,170,385,539,434,405,66,1
경상북도 경주시 산내면,4713034000,3232,44,82,131,112,188,554,1032,646,395,48,0,1601,27,42,79,55,109,298,539,308,133,11,0,1631,17,40,52,57,79,256,493,338,262,37,0
경상북도 경주시 서면,4713035000,3118,55,121,160,136,274,523,765,657,382,44,1,1552,22,83,93,75,162,310,379,282,138,8,0,1566,33,38,67,61,112,213,386,375,244,36,1
경상북도 경주시 현곡면,4713036000,21721,2308,2383,2248,2828,3769,3674,2582,1207,638,83,1,10685,1208,1192,1215,1386,1832,1844,1244,558,200,6,0,11036,1100,1191,1033,1442,1937,1830,1338,649,438,77,1
경상북도 경주시 강동면,4713037000,6087,171,298,461,324,675,1207,1385,909,573,82,2,3093,82,147,272,190,393,672,723,416,177,21,0,2994,89,151,189,134,282,535,662,493,396,61,2
경상북도 경주시 천북면,4713038000,5663,258,304,497,550,672,1056,1151,719,403,52,1,2959,128,149,284,315,388,591,610,346,133,15,0,2704,130,155,213,235,284,465,541,373,270,37,1
경상북도 경주시 중부동,4713051500,5125,177,290,518,463,618,847,1066,766,344,36,0,2539,86,162,285,269,339,427,501,338,126,6,0,2586,91,128,233,194,279,420,565,428,218,30,0
경상북도 경주시 황오동,4713053000,6323,157,304,578,520,704,1130,1431,983,453,61,2,3056,73,163,322,302,393,577,658,400,152,16,0,3267,84,141,256,218,311,553,773,583,301,45,2
경상북도 경주시 성건동,4713055000,13674,391,774,1968,1209,1717,2298,2682,1845,697,91,2,6795,218,407,1142,712,928,1158,1162,797,256,15,0,6879,173,367,826,497,789,1140,1520,1048,441,76,2
경상북도 경주시 황남동,4713057000,4511,78,183,326,255,473,783,1043,787,520,61,2,2230,40,91,195,154,259,443,528,337,169,14,0,2281,38,92,131,101,214,340,515,450,351,47,2
경상북도 경주시 선도동,4713059000,14713,1090,1597,1883,1401,2463,2823,1885,999,503,68,1,7381,561,855,1053,746,1192,1426,932,430,176,10,0,7332,529,742,830,655,1271,1397,953,569,327,58,1
경상북도 경주시 월성동,4713060500,5809,346,345,451,472,750,1000,1159,788,429,65,4,2857,172,185,259,228,406,528,569,353,143,14,0,2952,174,160,192,244,344,472,590,435,286,51,4
경상북도 경주시 용강동,4713061500,24090,2855,2659,2578,3392,4413,4063,2555,1001,490,80,4,11874,1440,1350,1428,1657,2188,1950,1279,430,136,16,0,12216,1415,1309,1150,1735,2225,2113,1276,571,354,64,4
경상북도 경주시 황성동,4713062100,28384,2385,3524,3681,3140,4986,5452,3260,1254,601,100,1,13931,1204,1862,1992,1523,2316,2663,1632,545,179,15,0,14453,1181,1662,1689,1617,2670,2789,1628,709,422,85,1
경상북도 경주시 동천동,4713063000,22180,1098,2167,2872,2177,3466,4450,3580,1591,682,93,4,11085,551,1129,1601,1213,1720,2168,1741,723,215,23,1,11095,547,1038,1271,964,1746,2282,1839,868,467,70,3
경상북도 경주시 불국동,4713065000,9718,616,589,778,1093,1342,1695,1851,1059,603,89,3,4783,308,296,411,568,729,885,902,482,188,14,0,4935,308,293,367,525,613,810,949,577,415,75,3
경상북도 경주시 보덕동,4713066000,1715,50,78,162,111,199,318,404,251,124,17,1,852,23,37,88,66,109,172,204,115,37,1,0,863,27,41,74,45,90,146,200,136,87,16,1
경상북도 김천시 ,4715000000,140120,9993,12240,14174,14511,19188,23528,23352,13429,8412,1254,39,70260,5163,6642,7932,7608,10109,12277,11556,5918,2774,277,4,69860,4830,5598,6242,6903,9079,11251,11796,7511,5638,977,35
경상북도 김천시 아포읍,4715025000,7509,374,448,580,583,879,1531,1576,885,556,95,2,3772,190,236,318,309,495,802,828,392,180,21,1,3737,184,212,262,274,384,729,748,493,376,74,1
경상북도 김천시 농소면,4715031000,3060,116,134,264,210,315,558,670,440,307,45,1,1607,54,78,152,124,204,330,341,191,118,15,0,1453,62,56,112,86,111,228,329,249,189,30,1
경상북도 김천시 남면,4715032000,3095,70,131,203,199,272,587,735,467,367,61,3,1589,39,71,127,112,168,337,396,214,115,10,0,1506,31,60,76,87,104,250,339,253,252,51,3
경상북도 김천시 개령면,4715034000,2404,51,91,169,140,188,453,622,385,257,47,1,1226,31,48,109,83,126,244,320,178,75,12,0,1178,20,43,60,57,62,209,302,207,182,35,1
경상북도 김천시 감문면,4715035000,3251,66,97,158,150,234,568,860,557,475,86,0,1609,41,49,108,81,144,312,468,237,151,18,0,1642,25,48,50,69,90,256,392,320,324,68,0
경상북도 김천시 어모면,4715036000,4002,147,163,286,200,403,726,956,648,400,72,1,2042,83,105,178,113,228,392,503,298,129,13,0,1960,64,58,108,87,175,334,453,350,271,59,1
경상북도 김천시 봉산면,4715037000,3070,86,128,226,180,265,560,808,496,276,45,0,1584,42,79,125,113,169,302,421,231,87,15,0,1486,44,49,101,67,96,258,387,265,189,30,0
경상북도 김천시 대항면,4715038000,3409,89,174,269,198,302,674,851,464,324,61,3,1732,48,91,166,110,176,359,457,208,109,8,0,1677,41,83,103,88,126,315,394,256,215,53,3
경상북도 김천시 감천면,4715039000,1934,56,74,134,106,182,372,449,283,237,41,0,995,39,44,76,69,117,199,233,131,79,8,0,939,17,30,58,37,65,173,216,152,158,33,0
경상북도 김천시 조마면,4715040000,2195,49,83,126,115,180,397,577,346,281,39,2,1102,26,44,72,67,110,219,304,166,84,10,0,1093,23,39,54,48,70,178,273,180,197,29,2
경상북도 김천시 구성면,4715041000,2756,53,76,144,108,183,516,702,517,381,74,2,1367,27,49,77,65,115,291,377,233,116,16,1,1389,26,27,67,43,68,225,325,284,265,58,1
경상북도 김천시 지례면,4715042000,1518,35,54,77,62,92,254,386,285,238,32,3,764,17,35,49,41,57,155,213,111,75,9,2,754,18,19,28,21,35,99,173,174,163,23,1
경상북도 김천시 부항면,4715043000,1242,21,36,52,52,94,205,341,215,194,29,3,620,14,18,27,30,62,119,200,85,57,8,0,622,7,18,25,22,32,86,141,130,137,21,3
경상북도 김천시 대덕면,4715044000,2274,45,309,108,103,138,346,516,354,311,42,2,1138,30,162,72,58,81,188,269,165,104,9,0,1136,15,147,36,45,57,158,247,189,207,33,2
경상북도 김천시 증산면,4715045000,1037,8,31,44,22,90,209,301,160,154,18,0,499,5,18,27,9,48,124,158,64,43,3,0,538,3,13,17,13,42,85,143,96,111,15,0
경상북도 김천시 자산동,4715051600,6558,183,341,617,530,788,1036,1532,985,489,56,1,3330,100,165,373,324,468,574,684,449,178,15,0,3228,83,176,244,206,320,462,848,536,311,41,1
경상북도 김천시 평화남산동,4715053600,7525,206,405,787,652,856,1287,1627,1046,586,70,3,3666,102,230,457,387,475,655,706,418,223,13,0,3859,104,175,330,265,381,632,921,628,363,57,3
경상북도 김천시 양금동,4715056500,3845,113,220,279,246,373,646,885,661,375,45,2,1868,63,119,148,134,206,349,407,284,144,14,0,1977,50,101,131,112,167,297,478,377,231,31,2
경상북도 김천시 대신동,4715057500,25359,1974,3144,3731,2807,4030,4320,2988,1423,843,92,7,12569,1013,1605,2051,1437,1959,2147,1482,592,261,22,0,12790,961,1539,1680,1370,2071,2173,1506,831,582,70,7
경상북도 김천시 대곡동,4715059500,20181,1316,2281,2200,1949,2892,3692,3223,1638,864,124,2,10098,667,1400,1289,992,1420,1770,1489,738,308,25,0,10083,649,881,911,957,1472,1922,1734,900,556,99,2
경상북도 김천시 지좌동,4715061000,10999,845,1067,1420,1291,1785,1899,1548,763,334,47,0,5593,433,588,787,721,921,969,725,343,98,8,0,5406,412,479,633,570,864,930,823,420,236,39,0
경상북도 김천시 율곡동,4715064000,22897,4090,2753,2300,4608,4647,2692,1199,411,163,33,1,11490,2099,1408,1144,2229,2360,1440,575,190,40,5,0,11407,1991,1345,1156,2379,2287,1252,624,221,123,28,1
경상북도 안동시 ,4717000000,157177,10060,13347,16363,15086,21582,25713,26820,16653,10011,1497,45,77742,5232,6988,8918,7904,11120,13258,13052,7479,3474,307,10,79435,4828,6359,7445,7182,10462,12455,13768,9174,6537,1190,35
경상북도 안동시 풍산읍,4717025000,6372,184,274,437,370,549,1048,1477,1114,786,129,4,3228,95,157,254,208,343,580,755,539,264,32,1,3144,89,117,183,162,206,468,722,575,522,97,3
경상북도 안동시 와룡면,4717031000,3971,79,190,260,179,304,639,963,716,557,80,4,2040,42,116,141,107,184,372,517,335,204,21,1,1931,37,74,119,72,120,267,446,381,353,59,3
경상북도 안동시 북후면,4717032000,2947,54,82,129,145,295,510,702,523,444,62,1,1539,31,49,86,96,195,298,369,245,161,9,0,1408,23,33,43,49,100,212,333,278,283,53,1
경상북도 안동시 서후면,4717033000,3484,70,123,270,209,321,577,895,539,395,85,0,1848,36,72,161,137,199,349,471,260,146,17,0,1636,34,51,109,72,122,228,424,279,249,68,0
경상북도 안동시 풍천면,4717034000,7007,473,372,969,1123,792,934,1033,745,478,81,7,3583,245,188,502,615,455,523,521,341,167,22,4,3424,228,184,467,508,337,411,512,404,311,59,3
경상북도 안동시 일직면,4717035000,2663,39,116,126,110,224,416,625,555,397,54,1,1288,20,69,74,63,135,239,301,251,127,9,0,1375,19,47,52,47,89,177,324,304,270,45,1
경상북도 안동시 남후면,4717036000,1725,21,58,73,67,144,269,413,351,285,44,0,860,11,34,41,46,94,148,221,154,109,2,0,865,10,24,32,21,50,121,192,197,176,42,0
경상북도 안동시 남선면,4717037000,2085,49,83,141,119,168,420,519,317,227,42,0,1073,26,38,95,69,110,232,260,159,75,9,0,1012,23,45,46,50,58,188,259,158,152,33,0
경상북도 안동시 임하면,4717038000,2795,53,108,155,137,243,488,741,478,329,62,1,1458,27,55,96,76,166,289,407,221,106,15,0,1337,26,53,59,61,77,199,334,257,223,47,1
경상북도 안동시 길안면,4717039000,2707,42,78,107,110,160,506,735,532,389,48,0,1366,16,40,62,63,119,291,408,220,139,8,0,1341,26,38,45,47,41,215,327,312,250,40,0
경상북도 안동시 임동면,4717040000,1720,32,49,67,53,134,275,502,335,247,25,1,891,21,24,39,31,85,171,281,148,83,8,0,829,11,25,28,22,49,104,221,187,164,17,1
경상북도 안동시 예안면,4717041000,1825,47,46,79,73,105,332,508,349,258,27,1,951,27,31,57,41,62,179,276,171,100,7,0,874,20,15,22,32,43,153,232,178,158,20,1
경상북도 안동시 도산면,4717042000,1592,21,43,63,66,111,262,433,340,217,36,0,835,11,24,38,44,75,158,226,169,78,12,0,757,10,19,25,22,36,104,207,171,139,24,0
경상북도 안동시 녹전면,4717043000,1717,27,61,58,67,117,270,497,328,256,36,0,891,16,30,32,46,79,155,279,156,88,10,0,826,11,31,26,21,38,115,218,172,168,26,0
경상북도 안동시 중구동,4717051000,5068,211,330,613,475,613,785,913,712,352,63,1,2462,117,173,332,232,337,409,404,308,139,10,1,2606,94,157,281,243,276,376,509,404,213,53,0
경상북도 안동시 명륜동,4717052000,4943,265,411,507,397,680,905,889,558,295,36,0,2371,141,197,263,206,352,459,414,240,89,10,0,2572,124,214,244,191,328,446,475,318,206,26,0
경상북도 안동시 용상동,4717055500,22050,1814,2275,2979,2511,3457,3449,2944,1629,869,121,2,10951,935,1201,1683,1280,1722,1750,1373,699,288,19,1,11099,879,1074,1296,1231,1735,1699,1571,930,581,102,1
